Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Gross_price,Discount,Discount_amt,Net Price,Profit,Payment Mode
10186,20-04-2025,Ritvik Shah,North,Lucknow,Sports,Cricket Bat,Cricket Bat Delectus,4,36775,147100,5,7355,139745,17301.9,Net Banking
10187,03-08-2024,Samiha Halder,South,Hyderabad,Kitchen,Cookware Set,Cookware Set Minima,2,8566,17132,15,2569.8,14562.2,2893.23,Credit Card
10188,23-06-2024,Emir Subramaniam,South,Coimbatore,Toys,Puzzle,Puzzle Nulla,2,10036,20072,0,0,20072,2542.42,Net Banking
10189,04-12-2023,Lakshay Kari,North,Chandigarh,Furniture,Chair,Chair Veniam,4,33969,135876,10,13587.6,122288.4,16649.69,UPI
10190,19-10-2023,Navya Vora,East,Ranchi,Clothing,Shoes,Shoes Dolores,2,29047,58094,20,11618.8,46475.2,7880.96,Debit Card
10191,22-08-2024,Prerak Chakrabarti,East,Patna,Home Decor,Wall Art,Wall Art Quidem,4,15118,60472,15,9070.8,51401.2,2930.42,Net Banking
10192,14-05-2025,Vedika Sane,East,Bhubaneswar,Sports,Football,Football Architecto,4,24282,97128,10,9712.8,87415.2,6313.56,Debit Card
10193,10-10-2023,Khushi Chada,South,Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Aliquid,1,57488,57488,20,11497.6,45990.4,10796.45,Debit Card
10194,16-08-2024,Mehul Lala,West,Surat,Kitchen,Refrigerator,Refrigerator Quibusdam,1,68404,68404,5,3420.2,64983.8,10469.59,COD
10195,02-01-2025,Lagan Walla,North,Delhi,Furniture,Sofa,Sofa Voluptas,4,27157,108628,15,16294.2,92333.8,8406.91,Net Banking
10196,24-08-2024,Manikya Wali,West,Ahmedabad,Sports,Yoga Mat,Yoga Mat Nam,1,13561,13561,0,0,13561,1296.86,Debit Card
10197,17-04-2024,Hunar Sastry,West,Mumbai,Furniture,Table,Table Iusto,4,72077,288308,10,28830.8,259477.2,34177.07,Debit Card
10198,22-01-2024,Tarini Talwar,West,Ahmedabad,Clothing,Accessories,Accessories Aspernatur,3,40130,120390,5,6019.5,114370.5,17660.94,Net Banking
10199,20-06-2024,Dharmajan Sampath,West,Surat,Furniture,Sofa,Sofa Dolorum,2,48439,96878,10,9687.8,87190.2,19167.89,Net Banking
10200,30-10-2024,Yakshit Tank,North,Delhi,Beauty,Face Cream,Face Cream Necessitatibus,5,50870,254350,20,50870,203480,18437.07,COD
10201,11-07-2024,Nishith Bora,West,Goa,Clothing,Men's Wear,Men's Wear Quia,1,73982,73982,15,11097.3,62884.7,6713.01,Debit Card
10202,03-05-2024,Riya Thaker,East,Bhubaneswar,Toys,Board Game,Board Game Ipsa,4,27226,108904,20,21780.8,87123.2,7321.18,Debit Card
10203,10-02-2024,Baiju Barman,North,Jaipur,Toys,Doll,Doll Soluta,2,39988,79976,5,3998.8,75977.2,11786.61,COD
10204,06-09-2025,Damini Kohli,West,Surat,Sports,Dumbbells,Dumbbells Unde,4,65084,260336,10,26033.6,234302.4,21939.1,UPI
10205,16-05-2025,Hansh Bali,East,Guwahati,Groceries,Rice,Rice Odit,2,32591,65182,5,3259.1,61922.9,11144.15,UPI
10206,15-01-2025,Stuvan Arora,West,Mumbai,Clothing,Kids Wear,Kids Wear Sed,3,19535,58605,10,5860.5,52744.5,5396.94,Debit Card
10207,13-05-2024,Devansh Bhatti,West,Mumbai,Books,Non-Fiction,Non-Fiction Occaecati,4,22065,88260,10,8826,79434,9292.82,Debit Card
10208,14-09-2024,Devansh Bains,West,Mumbai,Beauty,Shampoo,Shampoo Provident,2,48559,97118,5,4855.9,92262.1,6636.68,UPI
10209,27-12-2024,Dhruv Srinivasan,West,Mumbai,Sports,Cricket Bat,Cricket Bat Minus,3,47479,142437,0,0,142437,13234.4,Credit Card
10210,24-12-2023,Chirag Grewal,East,Ranchi,Electronics,Headphones,Headphones Similique,3,62485,187455,5,9372.75,178082.25,27415.31,Net Banking
10211,16-03-2024,Kimaya Mallick,West,Mumbai,Groceries,Spices,Spices Incidunt,5,18762,93810,5,4690.5,89119.5,6850.32,Credit Card
10212,06-05-2024,Purab Boase,South,Bangalore,Electronics,Headphones,Headphones Maiores,5,76126,380630,10,38063,342567,48726.33,COD
10213,20-03-2025,Ritvik Suri,West,Surat,Clothing,Women's Wear,Women's Wear Iste,2,60550,121100,10,12110,108990,22383.22,Debit Card
10214,11-01-2024,Samarth Sibal,South,Chennai,Groceries,Oil,Oil Sunt,3,42839,128517,5,6425.85,122091.15,30284.02,COD
10215,03-03-2024,Ranbir Randhawa,South,Bangalore,Furniture,Sofa,Sofa Vel,4,21265,85060,0,0,85060,4989.48,Net Banking
10216,17-07-2025,Pihu Srinivasan,South,Bangalore,Furniture,Bed,Bed Architecto,3,50927,152781,15,22917.15,129863.85,11599.47,UPI
10217,08-03-2025,Hunar Mand,East,Patna,Books,Fiction,Fiction Dolorem,4,29195,116780,15,17517,99263,7993.99,UPI
10218,01-12-2024,Fateh Shroff,North,Delhi,Sports,Tennis Racket,Tennis Racket Rem,5,39970,199850,20,39970,159880,13769.85,Net Banking
10219,07-03-2025,Piya Korpal,North,Jaipur,Electronics,Headphones,Headphones Recusandae,4,19169,76676,10,7667.6,69008.4,15768.95,UPI
10220,22-11-2024,Dishani Ranganathan,South,Coimbatore,Toys,RC Car,RC Car Quam,3,12676,38028,15,5704.2,32323.8,4419.76,UPI
10221,10-01-2025,Raunak Krishnamurthy,West,Pune,Beauty,Shampoo,Shampoo Rem,4,16526,66104,15,9915.6,56188.4,9406.6,Debit Card
10222,03-03-2024,Devansh Karnik,South,Coimbatore,Furniture,Chair,Chair Sint,4,4135,16540,15,2481,14059,765.58,Debit Card
10223,02-10-2024,Misha Setty,West,Ahmedabad,Beauty,Lipstick,Lipstick Atque,2,22859,45718,5,2285.9,43432.1,8765.28,Credit Card
10224,04-09-2025,Hridaan Karnik,West,Pune,Books,Non-Fiction,Non-Fiction Porro,2,77443,154886,15,23232.9,131653.1,24358.19,Net Banking
10225,12-11-2023,Jayesh Kalita,West,Pune,Kitchen,Mixer Grinder,Mixer Grinder Aperiam,3,70729,212187,0,0,212187,12130.56,UPI
10226,14-05-2024,Madhav Jaggi,West,Mumbai,Kitchen,Mixer Grinder,Mixer Grinder Placeat,5,57741,288705,0,0,288705,70358.14,Net Banking
10227,18-07-2024,Priyansh Gour,North,Chandigarh,Groceries,Rice,Rice Ullam,5,65635,328175,10,32817.5,295357.5,58308.1,COD
10228,03-09-2025,Shray Dugar,North,Jaipur,Groceries,Spices,Spices Cum,3,17427,52281,10,5228.1,47052.9,10506.97,Net Banking
10229,04-05-2024,Rhea Ratti,South,Coimbatore,Clothing,Accessories,Accessories Est,5,41707,208535,10,20853.5,187681.5,30495.34,Net Banking
10230,07-08-2024,Akarsh Kala,West,Goa,Kitchen,Cookware Set,Cookware Set Nihil,3,12925,38775,20,7755,31020,2254.01,Net Banking
10231,06-11-2024,Neysa Kothari,East,Ranchi,Sports,Cricket Bat,Cricket Bat Ex,4,28451,113804,20,22760.8,91043.2,17254.47,UPI
10232,16-02-2024,Shaan Seth,North,Amritsar,Home Decor,Wall Art,Wall Art Earum,1,46500,46500,20,9300,37200,7575.46,UPI
10233,28-11-2024,Adira Dar,South,Coimbatore,Home Decor,Clock,Clock Optio,4,73548,294192,20,58838.4,235353.6,32457.28,UPI
10234,14-08-2025,Mehul Bose,East,Bhubaneswar,Home Decor,Clock,Clock Maiores,3,51697,155091,5,7754.55,147336.45,21418.07,COD
10235,17-07-2025,Reyansh Mahajan,East,Guwahati,Groceries,Sugar,Sugar Iusto,1,39944,39944,15,5991.6,33952.4,7336.34,Debit Card
10236,04-02-2025,Dhruv Bhattacharyya,West,Surat,Beauty,Shampoo,Shampoo Libero,4,18454,73816,20,14763.2,59052.8,3756.64,Debit Card
10237,14-12-2024,Advika Ramakrishnan,South,Hyderabad,Electronics,Headphones,Headphones Exercitationem,2,30222,60444,0,0,60444,5067.9,Net Banking
10238,01-02-2024,Eshani Anand,South,Bangalore,Books,Biography,Biography Deleniti,5,7034,35170,15,5275.5,29894.5,7348.88,COD
10239,15-07-2025,Vardaniya Borra,East,Guwahati,Electronics,Headphones,Headphones Doloribus,5,57335,286675,20,57335,229340,28515.03,Net Banking
10240,26-10-2024,Misha Batra,South,Thiruvananthapuram,Clothing,Women's Wear,Women's Wear Delectus,4,9093,36372,10,3637.2,32734.8,4322.02,COD
10241,30-10-2023,Vaibhav Kunda,East,Bhubaneswar,Kitchen,Juicer,Juicer Sint,2,34565,69130,15,10369.5,58760.5,13789.31,Credit Card
10242,29-12-2023,Kimaya Vala,South,Coimbatore,Home Decor,Wall Art,Wall Art Tenetur,5,52040,260200,0,0,260200,18189.62,COD
10243,13-02-2025,Onkar Verma,East,Kolkata,Electronics,Camera,Camera Minus,2,53365,106730,20,21346,85384,15861.81,Debit Card
10244,19-09-2024,Shanaya Bhat,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Sed,4,15498,61992,0,0,61992,5890.9,Credit Card
10245,30-10-2023,Pihu Varghese,West,Goa,Kitchen,Mixer Grinder,Mixer Grinder Aliquam,1,3128,3128,15,469.2,2658.8,362.44,UPI
10246,31-03-2024,Zain Sen,South,Bangalore,Clothing,Men's Wear,Men's Wear Ex,5,23664,118320,15,17748,100572,22121.16,COD
10247,24-02-2025,Suhana Ganguly,South,Thiruvananthapuram,Groceries,Spices,Spices Pariatur,2,28416,56832,10,5683.2,51148.8,5324.04,Net Banking
10248,18-03-2025,Manjari Mangal,East,Bhubaneswar,Furniture,Cabinet,Cabinet Nisi,1,59778,59778,15,8966.7,50811.3,8498.57,Debit Card
10249,13-06-2024,Yasmin Sekhon,East,Ranchi,Electronics,Smartwatch,Smartwatch Tempore,4,31095,124380,15,18657,105723,22061.05,Debit Card
10250,18-10-2023,Faiyaz Issac,East,Kolkata,Furniture,Table,Table Deserunt,2,50258,100516,15,15077.4,85438.6,10418.46,UPI
10251,24-09-2024,Darshit Hans,West,Pune,Home Decor,Clock,Clock Perferendis,2,60360,120720,5,6036,114684,11743.67,Credit Card
10252,02-03-2024,Charvi Shenoy,North,Lucknow,Toys,Doll,Doll Assumenda,2,63148,126296,5,6314.8,119981.2,23234.02,COD
10253,21-05-2024,Khushi Bhalla,South,Hyderabad,Clothing,Men's Wear,Men's Wear Aliquid,5,57913,289565,0,0,289565,61458.27,COD
10254,16-01-2025,Samarth Biswas,West,Goa,Clothing,Women's Wear,Women's Wear Totam,2,58276,116552,10,11655.2,104896.8,17061.36,COD
10255,07-11-2023,Badal Mangal,East,Ranchi,Home Decor,Cushion,Cushion Ipsum,5,6472,32360,10,3236,29124,7277.61,Debit Card
10256,12-01-2025,Nirvi Keer,North,Amritsar,Electronics,Headphones,Headphones Deleniti,3,3517,10551,5,527.55,10023.45,1456.11,UPI
10257,28-03-2024,Gatik Comar,West,Pune,Groceries,Spices,Spices Reiciendis,3,7479,22437,20,4487.4,17949.6,2704.4,Net Banking
10258,21-10-2024,Hazel Hayre,North,Jaipur,Home Decor,Vase,Vase Laboriosam,5,72191,360955,10,36095.5,324859.5,53183.45,Credit Card
10259,15-12-2024,Ritvik Mangat,North,Chandigarh,Clothing,Accessories,Accessories Iure,1,59846,59846,5,2992.3,56853.7,9759.16,COD
10260,03-06-2024,Damini Kapur,South,Bangalore,Clothing,Women's Wear,Women's Wear Officia,1,59828,59828,5,2991.4,56836.6,8325.15,Net Banking
10261,30-08-2025,Tushar Devan,South,Coimbatore,Clothing,Women's Wear,Women's Wear Vero,2,27785,55570,0,0,55570,6793.55,UPI
10262,25-10-2024,Rohan Iyengar,East,Patna,Sports,Yoga Mat,Yoga Mat Quibusdam,3,24823,74469,10,7446.9,67022.1,14626.79,COD
10263,22-11-2023,Bhavin Tara,North,Jaipur,Toys,Action Figure,Action Figure Beatae,3,50511,151533,10,15153.3,136379.7,20913.92,COD
10264,05-02-2024,Drishya Mangal,South,Coimbatore,Kitchen,Juicer,Juicer Voluptate,4,39061,156244,20,31248.8,124995.2,30886.7,Credit Card
10265,07-03-2024,Divyansh Bhavsar,East,Kolkata,Kitchen,Cookware Set,Cookware Set Ut,5,30115,150575,10,15057.5,135517.5,8531.85,UPI
10266,26-10-2024,Anay Warrior,East,Guwahati,Books,Fiction,Fiction Aliquid,1,43894,43894,20,8778.8,35115.2,4820.48,UPI
10267,05-02-2025,Khushi Taneja,East,Bhubaneswar,Toys,RC Car,RC Car Ipsum,3,33800,101400,5,5070,96330,11891.6,Net Banking
10268,27-03-2025,Siya Chandra,North,Chandigarh,Kitchen,Microwave,Microwave Eius,2,9711,19422,10,1942.2,17479.8,2640.87,Credit Card
10269,20-02-2025,Taran Vig,South,Chennai,Toys,Doll,Doll Eius,5,57388,286940,20,57388,229552,51151.3,UPI
10270,09-06-2024,Nitya Gopal,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Consequuntur,4,27669,110676,20,22135.2,88540.8,16698.92,Net Banking
10271,29-09-2024,Dishani Chaudhry,East,Ranchi,Electronics,Laptop,Laptop Ipsam,2,63300,126600,0,0,126600,16591.78,Debit Card
10272,02-09-2025,Advika Grover,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Neque,4,32197,128788,10,12878.8,115909.2,27119.3,Credit Card
10273,27-08-2024,Suhana Rastogi,East,Bhubaneswar,Toys,RC Car,RC Car Et,4,25239,100956,15,15143.4,85812.6,9112.69,Debit Card
10274,16-02-2024,Onkar Rajagopal,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Provident,4,47304,189216,15,28382.4,160833.6,35806.38,Credit Card
10275,16-04-2025,Rhea Basak,East,Kolkata,Sports,Football,Football Temporibus,2,19112,38224,10,3822.4,34401.6,6928.02,Debit Card
10276,14-04-2024,Anya Sha,South,Coimbatore,Electronics,Mobile,Mobile Laudantium,5,890,4450,20,890,3560,448.45,UPI
10277,10-04-2024,Alia Ravi,North,Lucknow,Beauty,Foundation,Foundation Doloremque,4,62321,249284,5,12464.2,236819.8,40372.4,COD
10278,22-04-2025,Tarini Shukla,West,Surat,Clothing,Women's Wear,Women's Wear Consequuntur,5,31545,157725,5,7886.25,149838.75,36850.09,Credit Card
10279,27-09-2024,Aarush Kaur,South,Thiruvananthapuram,Beauty,Lipstick,Lipstick Debitis,1,77022,77022,5,3851.1,73170.9,10033.02,COD
10280,06-02-2024,Uthkarsh Dara,East,Guwahati,Groceries,Oil,Oil Sit,5,31480,157400,10,15740,141660,22581.15,Debit Card
10281,17-08-2025,Samiha Dutta,East,Patna,Sports,Dumbbells,Dumbbells Assumenda,3,77903,233709,15,35056.35,198652.65,24667.96,UPI
10282,25-08-2024,Mahika Divan,East,Ranchi,Sports,Football,Football Distinctio,4,43141,172564,10,17256.4,155307.6,29994.41,COD
10283,30-06-2025,Vidur Sharaf,East,Patna,Toys,Board Game,Board Game A,2,41901,83802,5,4190.1,79611.9,8137.53,Debit Card
10284,10-05-2025,Purab Seshadri,South,Bangalore,Beauty,Foundation,Foundation Necessitatibus,5,74119,370595,10,37059.5,333535.5,29686.68,Credit Card
10285,05-08-2025,Vanya Sur,South,Hyderabad,Furniture,Cabinet,Cabinet Ratione,1,45039,45039,0,0,45039,5713.33,Net Banking
10286,14-02-2024,Rati Goyal,West,Mumbai,Kitchen,Microwave,Microwave Ea,3,23107,69321,10,6932.1,62388.9,14441.15,Credit Card
10287,23-07-2025,Anay Goswami,North,Jaipur,Electronics,Mobile,Mobile Beatae,1,19031,19031,5,951.55,18079.45,3429.94,Credit Card
10288,09-03-2025,Anika Deol,East,Patna,Home Decor,Vase,Vase Exercitationem,5,6383,31915,5,1595.75,30319.25,6663.92,COD
10289,30-03-2024,Sahil Saxena,North,Jaipur,Electronics,Camera,Camera Quasi,4,19136,76544,10,7654.4,68889.6,11105.93,Debit Card
10290,23-06-2025,Rhea Rajagopalan,West,Ahmedabad,Electronics,Camera,Camera Atque,1,24046,24046,20,4809.2,19236.8,1484.91,Net Banking
10291,20-04-2025,Zaina Bassi,South,Coimbatore,Beauty,Shampoo,Shampoo Nulla,5,52962,264810,15,39721.5,225088.5,19501.98,Credit Card
10292,16-07-2024,Ishita Shroff,South,Bangalore,Furniture,Sofa,Sofa Dolorum,4,697,2788,20,557.6,2230.4,407.92,Credit Card
10293,16-10-2023,Kabir Dubey,West,Goa,Beauty,Foundation,Foundation Officia,4,64428,257712,0,0,257712,26012.11,Net Banking
10294,10-05-2025,Zoya Gera,South,Hyderabad,Beauty,Shampoo,Shampoo Saepe,1,15196,15196,5,759.8,14436.2,906.84,COD
10295,05-11-2023,Shalv Lad,North,Delhi,Furniture,Chair,Chair Assumenda,2,78645,157290,5,7864.5,149425.5,16809.48,Debit Card
10296,03-06-2024,Kaira Sinha,South,Bangalore,Clothing,Accessories,Accessories Perspiciatis,4,66392,265568,0,0,265568,59731.79,UPI
10297,09-06-2024,Aaina Gala,East,Patna,Home Decor,Lamp,Lamp Ex,3,53780,161340,5,8067,153273,15727.77,Net Banking
10298,17-09-2025,Pari Vohra,North,Lucknow,Books,Fiction,Fiction Rem,5,27298,136490,15,20473.5,116016.5,26646.97,Credit Card
10299,03-01-2024,Lagan Kala,South,Thiruvananthapuram,Books,Textbook,Textbook Alias,1,72532,72532,5,3626.6,68905.4,5338.34,Net Banking
10300,14-09-2024,Keya Borah,North,Lucknow,Electronics,Camera,Camera Placeat,5,32758,163790,5,8189.5,155600.5,33651.01,Net Banking
10301,29-08-2024,Hiran Balakrishnan,West,Mumbai,Electronics,Headphones,Headphones Rerum,1,50673,50673,0,0,50673,6174.29,COD
10302,01-04-2025,Heer Lal,East,Kolkata,Beauty,Foundation,Foundation Molestias,3,51988,155964,5,7798.2,148165.8,28610.94,UPI
10303,13-05-2024,Stuvan Hayer,North,Chandigarh,Furniture,Bed,Bed Optio,5,50808,254040,20,50808,203232,18444.62,Debit Card
10304,18-10-2024,Mishti Lata,West,Pune,Sports,Dumbbells,Dumbbells Dolorem,1,60395,60395,10,6039.5,54355.5,8805.24,UPI
10305,31-08-2025,Vedika Shetty,South,Chennai,Kitchen,Cookware Set,Cookware Set Eligendi,4,18577,74308,0,0,74308,9828.04,UPI
10306,26-03-2024,Shalv Ahluwalia,North,Lucknow,Toys,RC Car,RC Car Nobis,5,42091,210455,15,31568.25,178886.75,33710.88,Net Banking
10307,05-11-2023,Rania Bawa,East,Guwahati,Home Decor,Vase,Vase Quisquam,2,48342,96684,10,9668.4,87015.6,8010.29,Net Banking
10308,27-05-2024,Piya Yadav,North,Chandigarh,Furniture,Sofa,Sofa Temporibus,5,14484,72420,10,7242,65178,14017.38,UPI
10309,11-06-2025,Emir Doctor,South,Chennai,Beauty,Shampoo,Shampoo Commodi,3,75112,225336,0,0,225336,41756.57,UPI
10310,13-09-2024,Tiya Bedi,North,Delhi,Furniture,Bed,Bed Aspernatur,1,61423,61423,5,3071.15,58351.85,7117.79,Net Banking
10311,17-07-2024,Lavanya Cherian,South,Coimbatore,Toys,Board Game,Board Game Consectetur,5,68955,344775,5,17238.75,327536.25,66432.74,Net Banking
10312,13-04-2025,Nirvi Vyas,East,Ranchi,Home Decor,Vase,Vase A,2,54662,109324,20,21864.8,87459.2,6642.63,Debit Card
10313,06-12-2023,Alia Bandi,East,Ranchi,Toys,Puzzle,Puzzle Veniam,1,25673,25673,0,0,25673,5287.23,Net Banking
10314,09-01-2025,Adira Dhingra,North,Delhi,Beauty,Perfume,Perfume Mollitia,5,70511,352555,0,0,352555,50630.69,COD
10315,25-05-2024,Saira Chacko,North,Jaipur,Books,Comics,Comics Reprehenderit,5,27101,135505,10,13550.5,121954.5,16875.23,UPI
10316,27-12-2023,Biju Handa,East,Kolkata,Electronics,Headphones,Headphones Perferendis,4,58124,232496,15,34874.4,197621.6,24989.09,Debit Card
10317,11-05-2024,Badal Sanghvi,South,Bangalore,Toys,Action Figure,Action Figure Ipsum,4,76344,305376,10,30537.6,274838.4,62452.3,UPI
10318,01-06-2025,Manikya Sur,West,Pune,Sports,Cricket Bat,Cricket Bat Accusamus,3,79811,239433,5,11971.65,227461.35,38212.89,Net Banking
10319,27-10-2024,Ritvik Sankar,West,Surat,Groceries,Wheat,Wheat Repellendus,3,47051,141153,10,14115.3,127037.7,28041.84,Credit Card
10320,26-05-2025,Gokul Kari,North,Delhi,Groceries,Wheat,Wheat Facere,1,79212,79212,0,0,79212,6199.67,Credit Card
10321,22-01-2024,Veer Sood,North,Chandigarh,Furniture,Chair,Chair Odit,3,27980,83940,15,12591,71349,15172.76,Debit Card
10322,25-02-2025,Nitya Mani,West,Goa,Electronics,Mobile,Mobile Mollitia,2,33835,67670,15,10150.5,57519.5,7514.18,UPI
10323,18-03-2024,Mamooty Jhaveri,West,Pune,Kitchen,Refrigerator,Refrigerator Unde,2,55696,111392,15,16708.8,94683.2,11283.19,COD
10324,21-02-2025,Abram Gera,West,Mumbai,Electronics,Mobile,Mobile Asperiores,4,67835,271340,0,0,271340,43514.49,UPI
10325,10-07-2024,Aniruddh Batra,East,Guwahati,Home Decor,Cushion,Cushion Earum,4,37394,149576,20,29915.2,119660.8,26431.65,Net Banking
10326,10-07-2025,Navya Balakrishnan,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Maxime,4,40507,162028,5,8101.4,153926.6,19586.78,COD
10327,12-11-2023,Vedika Suri,East,Patna,Kitchen,Microwave,Microwave Quia,2,5015,10030,0,0,10030,1721.21,Net Banking
10328,19-09-2024,Taran Ganesan,South,Hyderabad,Clothing,Men's Wear,Men's Wear Debitis,4,58878,235512,20,47102.4,188409.6,41098.05,Credit Card
10329,24-11-2024,Dhanuk Ramachandran,North,Chandigarh,Clothing,Kids Wear,Kids Wear Pariatur,1,5141,5141,0,0,5141,929.63,Debit Card
10330,16-10-2024,Tarini Walia,South,Bangalore,Sports,Dumbbells,Dumbbells Ab,1,7226,7226,10,722.6,6503.4,1113.73,Credit Card
10331,25-10-2024,Ira Walia,West,Surat,Electronics,Laptop,Laptop Tempore,5,27669,138345,0,0,138345,18153.21,UPI
10332,08-03-2024,Fateh Dhar,South,Thiruvananthapuram,Groceries,Wheat,Wheat Itaque,3,43125,129375,10,12937.5,116437.5,20639.6,Credit Card
10333,23-03-2024,Indrajit Kaul,North,Jaipur,Books,Fiction,Fiction Sunt,5,54056,270280,10,27028,243252,34303.11,COD
10334,22-11-2023,Krish Ahuja,South,Hyderabad,Beauty,Face Cream,Face Cream Doloribus,2,21407,42814,15,6422.1,36391.9,6661.9,Credit Card
10335,01-06-2025,Mohanlal Dyal,West,Goa,Furniture,Cabinet,Cabinet Iusto,4,26792,107168,0,0,107168,8763.99,Net Banking
10336,26-08-2025,Jivin Bobal,South,Thiruvananthapuram,Furniture,Sofa,Sofa Occaecati,1,17266,17266,5,863.3,16402.7,1077.72,Debit Card
10337,21-11-2023,Prisha Dhillon,South,Bangalore,Electronics,Mobile,Mobile Quo,4,28866,115464,15,17319.6,98144.4,12724.88,UPI
10338,19-07-2024,Veer Goel,East,Bhubaneswar,Groceries,Sugar,Sugar Est,2,72768,145536,15,21830.4,123705.6,15183.16,Credit Card
10339,08-10-2023,Hunar Ganesan,West,Surat,Furniture,Chair,Chair Ipsum,5,44620,223100,0,0,223100,17960.38,Net Banking
10340,27-07-2024,Hrishita Lata,East,Guwahati,Books,Comics,Comics Unde,4,39237,156948,5,7847.4,149100.6,21260.28,Credit Card
10341,18-05-2024,Mishti Bhagat,East,Kolkata,Furniture,Chair,Chair Voluptatum,5,28761,143805,15,21570.75,122234.25,21318.01,Credit Card
10342,27-08-2024,Dharmajan Goel,East,Bhubaneswar,Sports,Football,Football Fugiat,3,28696,86088,20,17217.6,68870.4,11659.91,UPI
10343,16-10-2023,Taimur Bumb,East,Bhubaneswar,Kitchen,Mixer Grinder,Mixer Grinder Labore,3,13698,41094,20,8218.8,32875.2,5197.07,Debit Card
10344,19-10-2024,Divij Bose,West,Ahmedabad,Kitchen,Juicer,Juicer Officia,1,67733,67733,5,3386.65,64346.35,11812.56,UPI
10345,21-08-2025,Biju Vig,South,Bangalore,Sports,Yoga Mat,Yoga Mat Aliquid,5,22546,112730,5,5636.5,107093.5,24660.13,Net Banking
10346,02-02-2025,Dhruv Bhalla,West,Mumbai,Clothing,Kids Wear,Kids Wear Labore,3,72254,216762,15,32514.3,184247.7,45928.61,COD
10347,01-07-2024,Badal Balan,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Doloribus,1,8062,8062,5,403.1,7658.9,1392.85,Net Banking
10348,07-11-2024,Mahika Sachdeva,South,Coimbatore,Electronics,Camera,Camera Voluptatum,1,70715,70715,15,10607.25,60107.75,5835.25,UPI
10349,26-06-2025,Elakshi Baral,East,Kolkata,Home Decor,Clock,Clock Nam,1,25415,25415,10,2541.5,22873.5,5134.3,UPI
10350,03-06-2025,Rania Balakrishnan,East,Guwahati,Home Decor,Vase,Vase Vel,2,20517,41034,20,8206.8,32827.2,5810.64,Credit Card
10351,05-08-2024,Samaira Goel,North,Amritsar,Sports,Football,Football Iusto,2,69618,139236,0,0,139236,30309.19,Net Banking
10352,28-07-2024,Suhana Talwar,West,Mumbai,Home Decor,Cushion,Cushion Voluptate,2,33205,66410,20,13282,53128,12431.54,Credit Card
10353,07-09-2024,Tara Chaudhry,South,Chennai,Toys,Board Game,Board Game Dolore,4,71919,287676,20,57535.2,230140.8,41478.59,UPI
10354,22-01-2024,Shanaya Roy,West,Pune,Kitchen,Microwave,Microwave Quos,1,52774,52774,5,2638.7,50135.3,3969.6,COD
10355,20-07-2025,Onkar Sunder,North,Delhi,Groceries,Oil,Oil Quibusdam,4,12610,50440,20,10088,40352,7659.18,COD
10356,08-10-2023,Yasmin Baral,North,Amritsar,Home Decor,Cushion,Cushion Consequatur,1,34831,34831,10,3483.1,31347.9,4061.3,UPI
10357,26-01-2025,Shayak Koshy,South,Chennai,Kitchen,Cookware Set,Cookware Set Natus,4,44710,178840,20,35768,143072,19431.3,Net Banking
